event_id,host_id,timestamp,src_ip,dst_ip,dst_port,protocol,bytes_out,bytes_in,inter_event_seconds,proc_name,user,country_code,signed_binary,label
EVT-941011252,HOST-141,2025-02-02 00:49:46,10.210.218.121,220.62.118.148,993,tcp,27443,9665,1565.2583864545263,excel.exe,user061,IN,1,0
EVT-449562347,HOST-036,2025-02-04 02:53:10,10.209.114.238,181.128.196.238,8443,https,49196,4845,384.7093163993382,onedrive.exe,user090,CA,1,0
EVT-477319711,HOST-049,2025-02-06 22:23:45,10.26.186.143,27.78.62.181,995,tcp,318,36620,12.604665022193393,spotify.exe,user078,IN,1,0
EVT-820289416,HOST-139,2025-02-07 15:22:10,10.75.37.88,211.102.244.10,8080,tcp,43319,59525,,zoom.exe,user037,DE,1,0
EVT-377757241,HOST-003,2025-02-04 08:18:54,10.79.114.115,101.139.188.53,44692,tcp,7471,38432,661.8009104619657,excel.exe,user158,FR,1,0
EVT-867978671,HOST-078,2025-02-04 16:58:05,10.6.21.154,148.18.163.127,80,tcp,43821,33540,488.6398682613295,excel.exe,user137,DE,1,0
EVT-742738942,HOST-022,2025-02-04 21:52:27,192.168.56.40,14.7.68.117,21119,tcp,6665,1499,54.84565779246259,regsvr32.exe,user089,IR,0,1
EVT-994857004,HOST-065,2025-02-04 10:20:34,10.110.27.143,45.178.90.50,8443,https,44951,1538,304.71766810916284,firefox.exe,user085,JP,1,0
EVT-762327792,HOST-005,2025-02-05 12:56:43,10.226.53.9,159.22.243.135,995,udp,9130,5170,74.21841367873566,word.exe,user016,CA,1,0
EVT-312256352,HOST-022,2025-02-02 21:59:20,192.168.155.217,66.231.184.136,80,tcp,1494,3643,45.17982650848273,rundll32.exe,user135,KP,0,1
EVT-529826876,HOST-061,2025-02-04 18:42:10,10.220.1.155,36.164.28.116,8443,https,23962,53979,246.6119731978749,excel.exe,user047,VN,1,0
EVT-314510095,HOST-010,2025-02-05 06:58:10,10.209.49.29,155.207.205.218,443,https,38917,33324,2301.851106778765,word.exe,user062,IN,1,0
EVT-380925548,HOST-120,2025-02-04 22:36:55,192.168.176.119,57.120.30.97,443,https,2686,2655,54.311966862522276,unknown.bin,user175,IR,0,1
EVT-267983415,HOST-087,2025-02-07 19:47:01,10.66.38.225,195.179.106.200,8443,https,38234,11430,283.90374380926755,zoom.exe,user131,US,1,0
EVT-704763413,HOST-068,2025-02-06 05:04:47,192.168.142.246,49.47.106.178,443,https,562,3989,,sliver-client.exe,user142,US,0,1
EVT-194413989,HOST-071,2025-02-06 03:20:59,10.241.221.35,16.162.92.247,39412,tcp,38783,13878,173.2893068273726,firefox.exe,user054,US,1,0
EVT-933413403,HOST-126,2025-02-06 15:29:13,10.200.199.69,94.79.126.162,443,https,43089,35361,511.1847123499619,zoom.exe,user102,CA,1,0
EVT-602251682,HOST-127,2025-02-04 16:39:01,10.248.31.37,80.197.39.124,8443,https,8568,45462,89.9434109933609,excel.exe,user003,GB,0,0
EVT-791575098,HOST-008,2025-02-03 03:26:09,10.80.37.94,147.93.169.1,993,tcp,11823,24393,214.02746474445513,zoom.exe,user050,CA,0,0
EVT-993176047,HOST-103,2025-02-04 18:00:36,192.168.180.220,60.198.173.169,8080,tcp,4908,2313,48.056179610671904,excel.exe,user163,RU,0,1
EVT-418785516,HOST-071,2025-02-07 10:54:15,10.244.88.180,219.228.218.135,53,dns,21623,55412,158.19362678988165,outlook.exe,user097,GB,1,0
EVT-999412968,HOST-118,2025-02-07 03:43:00,10.153.106.66,100.1.113.229,443,https,13181,58824,91.64104022925885,unknown.bin,user129,CA,1,0
EVT-483646985,HOST-119,2025-02-03 11:27:16,10.39.122.83,162.16.135.152,993,tcp,31360,27421,191.26456791239616,outlook.exe,user161,VN,1,0
EVT-561296108,HOST-107,2025-02-04 09:09:40,192.168.148.156,174.91.34.178,443,https,27662,12283,1111.3899699717213,zoom.exe,user191,US,1,0
EVT-712109233,HOST-102,2025-02-02 21:45:02,10.32.114.152,199.139.88.232,993,tcp,29075,1533,700.5150541628022,teams.exe,user017,VN,1,0
EVT-165261327,HOST-032,2025-02-01 02:02:47,192.168.5.118,118.222.143.245,8080,tcp,7223,437,82.79467329246752,powershell.exe,user118,TR,1,1
EVT-330273767,HOST-128,2025-02-03 04:19:13,10.80.24.107,59.112.106.57,993,tcp,49953,31259,155.35893001671303,slack.exe,svc_edr,US,1,0
EVT-547058810,HOST-106,2025-02-01 16:58:15,192.168.0.238,121.217.253.63,80,tcp,1465,1006,67.99107506256148,wscript.exe,user041,BR,0,1
EVT-819821343,HOST-042,2025-02-03 12:13:49,10.68.67.128,101.186.70.200,80,tcp,13850,31970,240.80326984216663,sliver-client.exe,user175,KP,1,0
EVT-524608389,HOST-035,2025-02-01 09:01:14,10.250.209.199,140.181.13.35,993,tcp,20907,58990,502.87034703661874,zoom.exe,user118,NG,1,0
EVT-639509482,HOST-076,2025-02-03 05:14:39,10.198.248.244,61.232.222.209,8443,https,3613,44675,366.9958269172728,spotify.exe,user065,US,1,0
EVT-113901162,HOST-052,2025-02-06 00:01:16,10.96.121.86,120.79.131.38,8080,tcp,40935,4894,777.8246794593641,word.exe,user160,IN,1,0
EVT-850074116,HOST-102,2025-02-06 21:45:00,10.122.6.198,214.171.18.93,443,https,19423,21527,200.13414290571563,firefox.exe,user177,NG,1,0
EVT-430583617,HOST-061,2025-02-07 05:05:41,10.15.18.207,157.204.239.217,993,tcp,8377,34915,60.9754220886023,regsvr32.exe,user029,NL,1,0
EVT-934733937,HOST-026,2025-02-04 22:16:25,192.168.208.56,214.247.53.35,995,tcp,25924,4482,122.40236991629733,chrome.exe,user139,US,1,0
EVT-897619322,HOST-060,2025-02-04 19:47:22,192.168.87.58,33.59.245.14,8080,tcp,1099,1709,41.07352694580843,meterpreter.exe,user191,CN,0,1
EVT-430736698,HOST-123,2025-02-07 18:33:51,192.168.225.42,150.201.88.193,21367,tcp,3526,3311,70.2601027417805,chrome.exe,user136,CN,0,1
EVT-590638438,HOST-125,2025-02-04 21:20:32,192.168.129.157,15.57.87.206,49105,tcp,4927,2796,75.97304417864474,cscript.exe,user112,NG,0,1
EVT-415314776,HOST-047,2025-02-01 14:06:16,192.168.225.194,54.246.54.192,8080,tcp,947,1527,63.98846953936268,cscript.exe,user029,NL,0,1
EVT-948550455,HOST-120,2025-02-07 13:14:04,10.56.34.191,187.137.43.118,17357,tcp,41645,31414,15.40966475930234,teams.exe,user092,FR,1,0
EVT-983918791,HOST-014,2025-02-05 07:08:55,10.26.219.99,32.224.204.194,993,tcp,12900,32707,1913.763153021559,spotify.exe,user184,IR,1,0
EVT-196792975,HOST-148,2025-02-05 15:59:51,192.168.139.179,113.146.107.176,80,tcp,5317,3190,67.08789159675527,word.exe,user163,BR,0,1
EVT-583937991,HOST-115,2025-02-01 16:07:55,192.168.112.8,25.19.142.97,443,https,21402,50827,542.180794448268,outlook.exe,user092,CA,1,0
EVT-382737638,HOST-007,2025-02-04 06:54:34,192.168.135.167,74.89.81.190,38520,tcp,3503,1372,62.228460245413906,cmd.exe,user063,DE,0,1
EVT-647382450,HOST-106,2025-02-04 05:05:12,192.168.83.121,37.155.108.50,46762,tcp,34475,16248,173.62841463161405,chrome.exe,user164,IN,1,0
EVT-337225468,HOST-075,2025-02-06 16:52:24,10.142.154.211,107.154.123.108,32282,udp,26215,17035,437.942223863955,firefox.exe,user197,CA,1,0
EVT-818472942,HOST-133,2025-02-03 16:17:58,192.168.197.246,147.140.79.211,10404,tcp,7980,2460,80.68862107452244,wscript.exe,user061,US,1,1
EVT-533512582,HOST-036,2025-02-03 09:38:12,192.168.207.142,149.181.152.38,443,https,2623,1087,86.06752938836486,spotify.exe,user165,JP,0,1
EVT-651792189,HOST-134,2025-02-05 18:22:12,10.255.250.158,209.147.119.107,993,tcp,43283,58536,885.9747285777952,word.exe,user063,GB,1,0
EVT-566964743,HOST-131,2025-02-01 02:36:52,192.168.105.236,36.46.196.157,49642,tcp,4510,2408,78.67911363722634,word.exe,user168,JP,0,1
EVT-539401675,HOST-042,2025-02-06 05:14:05,10.187.196.88,96.20.199.152,8080,tcp,32074,18854,136.32730940185192,onedrive.exe,user196,US,1,0
EVT-546909320,HOST-065,2025-02-01 01:14:20,192.168.227.37,122.73.162.243,53,dns,4158,2779,64.86980204353286,powershell.exe,user135,BR,1,1
EVT-661779916,HOST-097,2025-02-02 15:59:59,10.155.4.129,29.35.26.168,443,https,5413,26194,294.38202215208344,excel.exe,user101,US,1,0
EVT-844007167,HOST-037,2025-02-04 11:34:29,192.168.121.91,34.179.228.7,8080,tcp,1137,3494,53.77533894506103,outlook.exe,user064,US,0,1
EVT-372022724,HOST-150,2025-02-02 08:32:38,10.199.179.162,77.250.178.253,995,tcp,1224,59653,551.3229930115593,word.exe,user013,IN,0,0
EVT-174689819,HOST-029,2025-02-01 05:56:16,10.116.117.199,194.237.188.58,8443,https,30016,31960,720.3187510996299,onedrive.exe,user011,CA,1,0
EVT-730572026,HOST-037,2025-02-03 22:28:39,10.10.25.129,135.144.166.151,53,dns,2615,8707,202.86861806727728,chrome.exe,user170,US,1,0
EVT-436339948,HOST-076,2025-02-05 22:48:15,10.63.167.79,130.226.132.223,80,tcp,17124,2614,653.8079436853922,chrome.exe,user135,HK,1,0
EVT-580084117,HOST-071,2025-02-02 16:39:13,10.90.103.144,128.168.144.155,53,dns,4563,34436,194.42710197828913,firefox.exe,user047,NL,1,0
EVT-935440342,HOST-008,2025-02-02 22:02:47,192.168.158.113,183.33.30.18,5429,tcp,245,2155,49.981516865954774,rundll32.exe,user113,US,0,1
EVT-965220671,HOST-137,2025-02-05 17:40:22,10.69.0.48,127.150.235.90,53,dns,32194,22252,201.4507336217529,outlook.exe,user179,US,1,0
EVT-835033784,HOST-037,2025-02-07 15:12:02,192.168.2.197,164.145.205.3,42400,udp,767,3588,47.262018678508056,onedrive.exe,user132,RU,0,1
EVT-830320751,HOST-016,2025-02-04 14:58:23,10.246.154.85,76.140.232.108,993,udp,47045,2816,1242.9268049349164,outlook.exe,user187,GB,1,0
EVT-637897231,HOST-078,2025-02-04 21:54:19,10.182.251.137,184.204.182.223,80,tcp,49411,18457,1632.0085735005998,outlook.exe,user024,US,1,0
EVT-861576646,HOST-140,2025-02-06 18:55:55,192.168.163.231,17.252.67.66,53,dns,6708,45658,1.4122705083900249,zoom.exe,user015,GB,1,0
EVT-610497033,HOST-001,2025-02-01 11:05:38,192.168.241.48,83.60.86.196,21383,tcp,45982,14652,114.199992491245,rundll32.exe,user136,JP,1,0
EVT-555408114,HOST-074,2025-02-07 20:51:13,10.247.216.109,64.4.221.11,53,dns,3597,806,66.16243540483975,teams.exe,user119,NG,1,1
EVT-750796134,HOST-137,2025-02-04 07:56:28,192.168.72.45,40.164.59.65,443,https,5344,2118,85.4283813653962,sliver-client.exe,user140,NG,0,1
EVT-342188163,HOST-134,2025-02-03 15:31:19,192.168.26.111,125.28.157.146,61053,tcp,1547,3353,62.757079081138734,unknown.bin,user200,NG,0,1
EVT-388809076,HOST-026,2025-02-05 07:49:06,10.10.142.77,200.109.168.246,53,dns,1235,1161,55.82367469783475,sliver-client.exe,user023,RU,0,1
EVT-609012113,HOST-094,2025-02-07 09:12:55,192.168.158.233,45.238.46.158,8080,tcp,5174,1482,61.786882115929956,unknown.bin,user189,UA,0,1
EVT-749735851,HOST-126,2025-02-07 13:25:15,192.168.197.77,199.169.21.181,443,https,37536,58494,35.95905394763112,excel.exe,user013,US,1,0
EVT-939143740,HOST-101,2025-02-06 10:33:53,10.105.133.156,193.240.8.197,995,tcp,21385,8720,,zoom.exe,user107,US,1,0
EVT-630385346,HOST-099,2025-02-04 09:14:46,10.223.235.35,199.8.201.31,993,tcp,3942,8353,2022.0281366626982,slack.exe,user169,GB,1,0
EVT-554147850,HOST-116,2025-02-02 01:03:09,10.166.216.116,12.180.74.244,53,dns,23687,14798,486.39842217779426,teams.exe,user139,US,1,0
EVT-546648155,HOST-068,2025-02-02 07:58:15,10.250.149.213,221.80.58.117,993,udp,10092,28804,574.0841998377952,slack.exe,user046,UA,1,0
EVT-558187852,HOST-011,2025-02-06 20:26:09,192.168.141.171,102.19.232.79,443,https,5100,49980,1140.515599072146,firefox.exe,user123,CA,1,0
EVT-835556246,HOST-096,2025-02-01 21:01:06,192.168.4.72,137.78.151.220,8443,https,6742,26132,1213.4800407987334,onedrive.exe,user184,FR,1,0
EVT-140424039,HOST-095,2025-02-04 08:53:35,10.100.199.247,75.238.6.125,995,tcp,11018,22464,732.842585943108,zoom.exe,user042,US,0,0
EVT-658723189,HOST-128,2025-02-03 20:29:34,10.162.174.204,120.107.77.170,443,https,39831,50973,282.0099904229546,teams.exe,user191,BR,1,0
EVT-691533223,HOST-139,2025-02-05 23:08:20,10.42.229.103,128.234.121.94,8080,tcp,48102,15413,,outlook.exe,user133,US,1,0
EVT-561830219,HOST-051,2025-02-03 09:39:27,10.228.23.248,180.29.122.149,80,tcp,42525,21999,367.9102089686227,slack.exe,user018,JP,1,0
EVT-162897064,HOST-144,2025-02-05 22:02:19,192.168.37.48,83.167.200.39,37650,tcp,3971,1651,46.618054958635405,meterpreter.exe,user068,BR,0,1
EVT-324161862,HOST-002,2025-02-04 13:22:10,10.114.171.85,34.111.204.106,53,dns,44120,6656,31.757656136358673,excel.exe,user176,VN,1,0
EVT-480445239,HOST-146,2025-02-07 04:50:31,10.152.125.237,135.76.8.115,995,tcp,14349,35012,,excel.exe,user069,US,1,0
EVT-814592435,HOST-021,2025-02-02 07:23:07,10.201.150.247,177.138.73.64,80,tcp,882,1416,36.54791642555203,cscript.exe,user193,CN,0,1
EVT-504652470,HOST-097,2025-02-06 07:52:32,10.187.111.210,14.157.153.232,8443,https,47351,15446,240.05637985798649,word.exe,user086,NL,0,0
EVT-870268061,HOST-103,2025-02-06 01:13:52,192.168.164.49,184.6.8.156,8443,https,7473,4368,901.3842334611344,zoom.exe,user070,RU,1,0
EVT-945832564,HOST-095,2025-02-06 18:32:12,192.168.168.56,182.167.146.222,443,https,567,476,64.15177136408937,word.exe,user173,CA,0,1
EVT-907490617,HOST-149,2025-02-04 10:21:39,10.203.48.165,133.77.19.40,8443,https,14061,6420,1733.5606915588676,word.exe,user160,FR,1,0
EVT-573283657,HOST-083,2025-02-03 05:54:47,10.146.194.15,212.205.146.108,48100,tcp,7086,3009,,excel.exe,user049,CA,0,0
EVT-949395360,HOST-020,2025-02-04 14:52:38,10.106.126.252,93.45.19.206,993,udp,8680,44217,339.98726683580924,slack.exe,user159,US,1,0
EVT-691240631,HOST-092,2025-02-07 19:29:13,10.233.147.240,39.73.189.42,993,tcp,48267,9393,577.6300340406804,word.exe,user051,CA,1,0
EVT-666391340,HOST-044,2025-02-02 08:45:17,10.96.158.206,150.248.117.54,1240,tcp,9115,59759,228.20664505012647,word.exe,user182,DE,0,0
EVT-194725731,HOST-092,2025-02-05 15:08:50,10.158.190.246,140.63.243.235,18103,udp,33313,25765,323.6039587267754,onedrive.exe,user002,DE,1,0
EVT-824702129,HOST-058,2025-02-02 13:41:14,192.168.76.59,205.33.21.31,443,https,4867,3440,18.013272622016515,outlook.exe,user135,DE,1,1
EVT-248099805,HOST-007,2025-02-06 09:58:48,10.123.1.224,58.140.222.117,39360,udp,37653,12536,167.8557208426091,zoom.exe,user032,UA,1,0
EVT-355357923,HOST-096,2025-02-03 23:09:04,10.93.46.66,44.160.105.19,993,tcp,22704,12745,5.862571111679557,slack.exe,user138,FR,1,0
EVT-547338828,HOST-014,2025-02-07 00:17:31,10.66.247.31,155.145.124.87,80,tcp,1174,46728,184.17384829055976,teams.exe,user199,US,0,0
EVT-199079470,HOST-050,2025-02-02 03:27:06,192.168.57.67,77.102.178.207,53,dns,1373,997,91.65454760353597,mshta.exe,user136,TR,1,1
EVT-941310078,HOST-093,2025-02-01 20:47:44,10.196.63.197,50.27.159.93,8080,tcp,14193,54996,909.5268994153967,zoom.exe,user089,US,0,0
EVT-813355402,HOST-133,2025-02-07 15:43:25,10.179.219.240,154.73.225.119,993,tcp,43232,55285,20.56187864844041,excel.exe,user168,RU,0,0
EVT-257255358,HOST-048,2025-02-03 08:31:01,192.168.60.156,50.14.212.233,35976,udp,6194,2171,75.27287312487437,cscript.exe,user040,UA,0,1
EVT-873926389,HOST-045,2025-02-01 14:15:14,10.63.118.63,188.218.56.102,993,udp,11655,46863,74.67329613906954,teams.exe,user111,DE,1,0
EVT-481092123,HOST-046,2025-02-06 20:26:14,192.168.94.153,77.66.70.153,8080,tcp,7085,2951,,sliver-client.exe,user197,RU,0,1
EVT-853167005,HOST-087,2025-02-03 21:33:19,10.182.169.130,149.170.224.133,993,tcp,41013,34940,239.17904663878193,spotify.exe,user073,CA,1,0
EVT-556054591,HOST-030,2025-02-07 10:53:34,192.168.152.132,133.66.207.183,23621,udp,43680,48045,7.531641251120548,chrome.exe,user006,JP,1,0
EVT-319312840,HOST-080,2025-02-04 01:33:09,192.168.131.89,136.158.250.150,8080,tcp,5887,2584,74.1042201044744,cmd.exe,user090,RU,0,1
EVT-169748545,HOST-121,2025-02-06 07:01:25,10.84.128.36,75.23.234.212,443,https,38534,9559,675.1056128570931,teams.exe,user099,US,1,0
EVT-609230343,HOST-013,2025-02-05 01:14:06,10.142.213.92,29.23.160.224,80,tcp,23201,28492,207.5214230454861,teams.exe,user165,US,1,0
EVT-194772413,HOST-145,2025-02-04 09:01:40,10.252.148.227,147.80.246.251,27826,tcp,18956,4735,400.2186353866876,chrome.exe,user164,GB,1,0
EVT-931133321,HOST-080,2025-02-04 09:38:48,192.168.130.104,103.66.188.88,443,https,3043,27731,1091.3103339363884,chrome.exe,user070,GB,1,0
EVT-837191944,HOST-095,2025-02-02 18:11:18,192.168.227.6,219.82.227.46,443,https,6764,2361,72.63145537385918,excel.exe,user157,TR,0,1
EVT-544729177,HOST-093,2025-02-06 03:45:07,192.168.23.88,200.70.123.48,995,tcp,49654,22104,992.9342098099756,outlook.exe,user030,UA,1,0
EVT-736586960,HOST-142,2025-02-04 16:12:16,192.168.213.118,26.177.247.201,443,https,3476,3238,74.44062622255025,cmd.exe,user039,TR,0,1
EVT-761858996,HOST-100,2025-02-01 00:15:18,10.186.50.153,88.111.19.221,64578,tcp,28708,52359,1427.847603237002,word.exe,user123,GB,1,0
EVT-553825544,HOST-133,2025-02-03 18:44:47,10.132.84.163,99.39.232.62,8443,https,43349,49922,39.568206165667554,teams.exe,user144,JP,1,0
EVT-921532729,HOST-043,2025-02-03 20:12:07,10.187.3.109,92.235.245.123,993,tcp,173,42750,348.1372154548967,spotify.exe,user164,GB,1,0
EVT-699105590,HOST-033,2025-02-07 04:47:09,192.168.146.37,165.162.202.5,993,udp,20403,36997,953.1799477381808,spotify.exe,user127,JP,1,0
EVT-866794496,HOST-097,2025-02-03 23:43:08,192.168.212.113,87.103.241.148,443,https,7477,2430,59.298714864983744,powershell.exe,user026,NG,1,1
EVT-840610123,HOST-024,2025-02-04 23:18:01,10.24.97.1,43.130.107.179,26526,tcp,29377,6701,805.4274091737664,outlook.exe,user138,NL,1,0
EVT-215545111,HOST-017,2025-02-01 13:55:17,10.100.169.129,88.83.82.41,443,https,167,56264,462.4153625057807,onedrive.exe,user088,VN,1,0
EVT-791697465,HOST-032,2025-02-03 17:52:01,10.89.100.114,178.100.34.236,43016,udp,15341,46793,1689.9328169709124,teams.exe,user055,IN,1,0
EVT-358241055,HOST-041,2025-02-02 23:43:22,192.168.194.91,97.18.50.219,8080,tcp,21002,17412,,onedrive.exe,user069,JP,1,0
EVT-546866708,HOST-015,2025-02-04 11:44:40,192.168.255.169,71.212.221.244,443,https,3814,3607,84.87018078735815,powershell.exe,user165,RU,0,1
EVT-633823131,HOST-110,2025-02-07 06:57:21,10.61.183.192,175.98.16.239,8080,tcp,4353,24832,1961.4294633662203,zoom.exe,user037,GB,1,0
EVT-269606283,HOST-088,2025-02-07 12:50:21,10.226.87.68,25.178.51.21,995,udp,45110,56036,181.0238703776067,unknown.bin,user114,FR,1,0
EVT-587492146,HOST-031,2025-02-03 00:12:55,10.122.211.128,107.13.127.114,53,dns,5789,3451,61.646988594463885,cmd.exe,user017,NG,0,1
EVT-549605032,HOST-043,2025-02-05 07:01:38,10.189.9.130,32.23.92.109,80,tcp,49058,42578,48.00570416399212,zoom.exe,user148,JP,0,0
EVT-488414875,HOST-140,2025-02-07 16:19:46,192.168.252.130,140.93.236.6,80,tcp,4861,2251,78.63382171079479,meterpreter.exe,user031,HK,1,1
EVT-292627418,HOST-137,2025-02-02 14:28:06,10.158.214.103,202.9.7.238,32203,tcp,2976,6256,,chrome.exe,user191,US,1,0
EVT-868313050,HOST-019,2025-02-04 01:37:32,10.175.167.54,105.247.10.7,15252,udp,5217,54030,361.6333208404001,teams.exe,user180,NL,1,0
EVT-784693289,HOST-093,2025-02-04 12:00:46,10.170.158.44,220.10.69.177,443,https,34402,36571,1773.3204174422906,zoom.exe,user174,RU,1,0
EVT-366504007,HOST-049,2025-02-01 00:33:24,10.233.64.8,197.142.156.77,993,tcp,688,39872,,teams.exe,user071,US,1,0
EVT-740586828,HOST-054,2025-02-04 06:13:50,192.168.110.14,166.89.91.152,42656,tcp,690,1370,50.64355636594245,slack.exe,user159,JP,0,1
EVT-125944855,HOST-090,2025-02-01 20:23:07,10.78.25.206,49.53.213.125,443,https,1738,3785,56.0983225322273,excel.exe,user028,VN,0,1
EVT-304158701,HOST-148,2025-02-03 04:08:52,10.43.86.18,17.35.24.56,5156,tcp,30415,25311,558.7759821870773,excel.exe,user059,CA,1,0
EVT-789091968,HOST-088,2025-02-01 19:23:52,10.216.150.218,37.76.97.110,53,dns,22219,38205,135.87180735343682,cmd.exe,user027,BR,1,0
EVT-849557158,HOST-143,2025-02-06 03:41:53,192.168.92.228,85.13.166.180,443,https,2694,3132,55.44316284940484,unknown.bin,user011,HK,0,1
EVT-898213282,HOST-124,2025-02-06 20:14:23,192.168.197.62,97.146.156.145,995,udp,35161,13298,450.4475080222213,mshta.exe,user075,CA,1,0
EVT-551776442,HOST-117,2025-02-02 21:04:19,10.28.218.113,55.60.132.58,43150,udp,794,53985,134.45045317222406,teams.exe,user117,CA,1,0
EVT-827160031,HOST-119,2025-02-01 06:46:39,10.141.143.92,218.4.113.66,443,https,39853,56714,1871.9665862690013,firefox.exe,user176,NG,0,0
EVT-774177523,HOST-119,2025-02-04 10:44:53,10.131.87.101,169.29.24.177,443,https,25229,45598,693.0594477291286,zoom.exe,user008,IN,1,0
EVT-191071174,HOST-039,2025-02-01 19:16:36,10.211.77.91,160.230.16.54,20374,tcp,15159,1266,25.231908257922132,onedrive.exe,user083,DE,1,0
EVT-731277840,HOST-147,2025-02-04 02:05:45,10.191.139.87,149.61.13.152,7311,tcp,47000,1387,97.38506661139652,cscript.exe,user145,JP,1,0
EVT-347394402,HOST-138,2025-02-04 19:23:10,192.168.184.174,142.148.129.248,443,https,7632,2680,75.48322950801476,cscript.exe,user041,TR,1,1
EVT-182199767,HOST-091,2025-02-04 06:25:58,192.168.32.105,198.104.226.147,443,https,6351,3531,59.3747687245815,word.exe,user150,CA,0,1
EVT-176995870,HOST-107,2025-02-04 15:42:01,10.220.114.48,94.126.22.72,443,https,32305,58653,486.3179916622983,onedrive.exe,user116,JP,1,0
EVT-817480419,HOST-133,2025-02-04 23:13:05,10.251.112.97,40.218.16.170,53,dns,17548,21823,,firefox.exe,user115,IR,1,0
EVT-331693479,HOST-023,2025-02-02 03:29:01,10.208.73.249,73.183.175.241,53,dns,24365,10608,1738.4010269857824,zoom.exe,user026,US,1,0
EVT-311654008,HOST-010,2025-02-05 18:47:38,10.89.60.251,59.141.128.165,58976,tcp,39809,41097,180.349067958549,chrome.exe,user035,IN,1,0
EVT-265483642,HOST-150,2025-02-05 16:18:11,10.70.215.16,214.51.79.146,53,dns,45677,41159,424.507981369779,word.exe,user179,JP,0,0
EVT-885233678,HOST-084,2025-02-02 00:01:26,10.0.110.147,131.217.4.156,53,dns,40093,38069,412.2424099562867,zoom.exe,user178,DE,1,0
EVT-113906664,HOST-109,2025-02-04 00:52:57,192.168.147.248,101.5.205.18,33435,tcp,2446,688,67.31059785219415,cmd.exe,user092,DE,0,1
EVT-977372628,HOST-076,2025-02-03 00:26:19,10.187.9.50,16.142.168.6,8080,tcp,47184,30246,474.46184152432096,word.exe,user121,DE,1,0
EVT-798582505,HOST-078,2025-02-03 18:45:11,192.168.72.18,162.157.150.152,33085,tcp,4669,2566,66.67679655747959,sliver-client.exe,user111,IN,0,1
EVT-417260899,HOST-006,2025-02-06 09:50:11,10.201.57.54,148.242.59.122,19243,tcp,41941,25836,272.6637460763748,excel.exe,user105,DE,1,0
EVT-398063989,HOST-044,2025-02-05 04:12:58,10.110.84.81,183.40.239.251,443,https,14328,37817,14.728624014556308,onedrive.exe,user145,US,1,0
EVT-450762749,HOST-014,2025-02-07 08:30:04,10.37.215.238,38.73.16.122,8080,tcp,29716,47384,680.7917312267607,zoom.exe,user116,FR,1,0
EVT-246764549,HOST-065,2025-02-04 23:36:24,192.168.146.64,151.3.188.214,443,https,571,2444,,word.exe,user026,JP,1,1
EVT-674751068,HOST-004,2025-02-01 07:30:08,10.202.230.85,88.63.186.168,8443,https,46940,5787,798.349283073296,teams.exe,user017,JP,1,0
EVT-544435616,HOST-121,2025-02-05 23:29:27,10.77.108.66,60.237.185.78,8080,tcp,32729,24127,1185.5863273624714,zoom.exe,user173,US,1,0
EVT-446489046,HOST-045,2025-02-01 12:19:31,192.168.197.100,58.2.154.220,53,dns,30740,35722,51.88414410215519,zoom.exe,user151,DE,1,0
EVT-473227891,HOST-112,2025-02-03 09:26:31,192.168.41.253,72.201.77.25,80,tcp,1515,46422,436.8121053835145,slack.exe,user041,DE,1,0
EVT-454734312,HOST-009,2025-02-07 12:53:00,10.123.208.22,167.239.116.177,995,tcp,30098,48519,3202.4969668545414,zoom.exe,user013,US,1,0
EVT-860426274,HOST-005,2025-02-07 22:16:25,10.243.156.117,15.29.113.117,993,tcp,21049,47393,2906.7873648569803,slack.exe,user045,US,1,0
EVT-312480141,HOST-064,2025-02-02 00:51:14,10.139.9.156,212.92.221.184,8080,tcp,824,16380,260.15315972884446,outlook.exe,user118,NL,1,0
EVT-151345108,HOST-119,2025-02-07 21:30:21,192.168.176.31,217.229.190.26,80,tcp,2083,536,,sliver-client.exe,user119,IN,0,1
EVT-637029492,HOST-122,2025-02-07 20:31:14,10.32.122.12,217.184.121.52,53,dns,22800,12174,1126.5916263134295,excel.exe,user035,VN,1,0
EVT-537637362,HOST-082,2025-02-07 03:33:42,10.101.0.250,188.17.184.76,8080,tcp,38480,7233,1692.979739410082,slack.exe,user036,FR,1,0
EVT-635165362,HOST-093,2025-02-06 19:08:28,10.46.216.69,79.221.248.144,16206,tcp,2195,40423,1125.7663748627388,word.exe,user043,FR,1,0
EVT-118203566,HOST-104,2025-02-01 12:37:12,10.14.137.62,97.205.177.234,53,dns,12290,16284,569.663468438091,teams.exe,user090,FR,1,0
EVT-959784296,HOST-102,2025-02-01 20:16:42,192.168.155.89,37.79.91.231,443,https,6997,712,23.89715029649812,unknown.bin,user048,IR,1,1
EVT-541225598,HOST-112,2025-02-05 07:06:18,192.168.147.19,201.106.2.167,8443,https,46852,32371,218.15277450598754,teams.exe,user093,CA,1,0
EVT-395427393,HOST-005,2025-02-01 17:13:27,10.90.23.38,175.78.224.29,8080,tcp,573,29318,157.53041841119918,cscript.exe,user003,JP,1,0
EVT-146703047,HOST-065,2025-02-02 18:08:28,192.168.85.7,43.132.4.199,443,https,2842,1496,28.59548576491236,teams.exe,user191,TR,0,1
EVT-219870777,HOST-126,2025-02-07 20:11:09,10.61.179.136,221.199.130.216,993,tcp,15384,55373,15.403063866115925,spotify.exe,user182,US,1,0
